# Delays, Delay errors, Counts
3.242584134963912135e+01,4.014772090877075615e-04,1.000000000000000000e+00
3.244663372265600287e+01,4.015371167839545106e-04,2.000000000000000000e+00
3.246742609567287730e+01,4.015970541476697030e-04,5.000000000000000000e+00
3.248821846868975882e+01,4.016570211655717164e-04,2.000000000000000000e+00
3.250901084170664035e+01,4.017170178243805920e-04,4.000000000000000000e+00
3.252980321472351477e+01,4.017770441108176179e-04,2.000000000000000000e+00
3.255059558774039630e+01,4.018371000116054918e-04,2.000000000000000000e+00
3.257138796075727072e+01,4.018971855134682663e-04,4.000000000000000000e+00
3.259218033377415225e+01,4.019573006031315122e-04,3.000000000000000000e+00
3.261297270679102667e+01,4.020174452673220471e-04,1.000000000000000000e+00
3.263376507980790819e+01,4.020776194927682605e-04,2.000000000000000000e+00
3.265455745282478262e+01,4.021378232661998431e-04,3.000000000000000000e+00
3.267534982584166414e+01,4.021980565743479494e-04,3.000000000000000000e+00
3.269614219885853856e+01,4.022583194039451972e-04,5.000000000000000000e+00
3.271693457187542009e+01,4.023186117417256141e-04,4.000000000000000000e+00
3.273772694489230162e+01,4.023789335744247454e-04,2.000000000000000000e+00
3.275851931790917604e+01,4.024392848887795460e-04,3.000000000000000000e+00
3.277931169092605757e+01,4.024996656715284344e-04,5.000000000000000000e+00
3.280010406394293199e+01,4.025600759094113469e-04,1.000000000000000000e+00
3.282089643695981351e+01,4.026205155891697919e-04,2.000000000000000000e+00
3.284168880997668793e+01,4.026809846975465791e-04,1.000000000000000000e+00
3.286248118299356946e+01,4.027414832212861985e-04,1.000000000000000000e+00
3.288327355601044388e+01,4.028020111471346037e-04,8.000000000000000000e+00
3.290406592902732541e+01,4.028625684618393206e-04,3.000000000000000000e+00
3.292485830204420694e+01,4.029231551521492301e-04,5.000000000000000000e+00
3.294565067506108136e+01,4.029837712048150024e-04,3.000000000000000000e+00
3.296644304807796289e+01,4.030444166065886625e-04,1.000000000000000000e+00
3.298723542109483731e+01,4.031050913442239163e-04,3.000000000000000000e+00
3.300802779411171883e+01,4.031657954044759874e-04,6.000000000000000000e+00
3.302882016712859325e+01,4.032265287741016715e-04,3.000000000000000000e+00
3.304961254014547478e+01,4.032872914398593907e-04,5.000000000000000000e+00
3.307040491316234920e+01,4.033480833885090848e-04,2.000000000000000000e+00
3.309119728617923073e+01,4.034089046068124284e-04,4.000000000000000000e+00
3.311198965919611226e+01,4.034697550815325600e-04,4.000000000000000000e+00
3.313278203221298668e+01,4.035306347994342983e-04,5.000000000000000000e+00
3.315357440522986820e+01,4.035915437472840884e-04,1.000000000000000000e+00
3.317436677824674263e+01,4.036524819118500560e-04,5.000000000000000000e+00
3.319515915126362415e+01,4.037134492799019530e-04,1.000000000000000000e+00
3.321595152428049857e+01,4.037744458382110492e-04,7.000000000000000000e+00
3.323674389729738010e+01,4.038354715735504577e-04,0.000000000000000000e+00
3.325753627031425452e+01,4.038965264726948634e-04,6.000000000000000000e+00
3.327832864333113605e+01,4.039576105224206319e-04,1.000000000000000000e+00
3.329912101634801758e+01,4.040187237095059177e-04,4.000000000000000000e+00
3.331991338936489200e+01,4.040798660207304475e-04,2.000000000000000000e+00
3.334070576238177352e+01,4.041410374428756284e-04,5.000000000000000000e+00
3.336149813539864795e+01,4.042022379627247105e-04,6.000000000000000000e+00
3.338229050841552947e+01,4.042634675670625705e-04,4.000000000000000000e+00
3.340308288143240389e+01,4.043247262426758197e-04,3.000000000000000000e+00
3.342387525444928542e+01,4.043860139763528041e-04,3.000000000000000000e+00
3.344466762746615984e+01,4.044473307548836585e-04,2.000000000000000000e+00
3.346546000048304137e+01,4.045086765650601985e-04,4.000000000000000000e+00
3.348625237349991579e+01,4.045700513936760284e-04,2.000000000000000000e+00
3.350704474651679732e+01,4.046314552275265416e-04,8.000000000000000000e+00
3.352783711953367884e+01,4.046928880534089745e-04,2.000000000000000000e+00
3.354862949255055327e+01,4.047543498581221357e-04,4.000000000000000000e+00
3.356942186556743479e+01,4.048158406284668395e-04,2.000000000000000000e+00
3.359021423858430921e+01,4.048773603512455807e-04,2.000000000000000000e+00
3.361100661160119074e+01,4.049389090132626432e-04,4.000000000000000000e+00
3.363179898461806516e+01,4.050004866013243708e-04,4.000000000000000000e+00
3.365259135763494669e+01,4.050620931022385165e-04,4.000000000000000000e+00
3.367338373065182111e+01,4.051237285028149479e-04,4.000000000000000000e+00
3.369417610366870264e+01,4.051853927898654297e-04,4.000000000000000000e+00
3.371496847668558416e+01,4.052470859502033530e-04,1.000000000000000000e+00
3.373576084970245859e+01,4.053088079706440605e-04,4.000000000000000000e+00
3.375655322271934011e+01,4.053705588380049005e-04,1.000000000000000000e+00
3.377734559573621453e+01,4.054323385391047935e-04,5.000000000000000000e+00
3.379813796875309606e+01,4.054941470607648286e-04,3.000000000000000000e+00
3.381893034176997048e+01,4.055559843898078293e-04,2.000000000000000000e+00
3.383972271478685201e+01,4.056178505130585165e-04,5.000000000000000000e+00
3.386051508780372643e+01,4.056797454173436171e-04,3.000000000000000000e+00
3.388130746082060796e+01,4.057416690894916468e-04,6.000000000000000000e+00
3.390209983383748948e+01,4.058036215163330729e-04,2.000000000000000000e+00
3.392289220685436391e+01,4.058656026847004225e-04,1.000000000000000000e+00
3.394368457987124543e+01,4.059276125814279034e-04,7.000000000000000000e+00
3.396447695288811985e+01,4.059896511933519460e-04,3.000000000000000000e+00
3.398526932590500138e+01,4.060517185073106612e-04,2.000000000000000000e+00
3.400606169892187580e+01,4.061138145101443825e-04,8.000000000000000000e+00
3.402685407193875733e+01,4.061759391886951781e-04,2.000000000000000000e+00
3.404764644495563175e+01,4.062380925298072847e-04,4.000000000000000000e+00
3.406843881797251328e+01,4.063002745203267278e-04,5.000000000000000000e+00
3.408923119098939480e+01,4.063624851471017013e-04,3.000000000000000000e+00
3.411002356400626923e+01,4.064247243969822967e-04,2.000000000000000000e+00
3.413081593702315075e+01,4.064869922568206651e-04,2.000000000000000000e+00
3.415160831004002517e+01,4.065492887134709095e-04,3.000000000000000000e+00
3.417240068305690670e+01,4.066116137537891927e-04,3.000000000000000000e+00
3.419319305607378112e+01,4.066739673646336834e-04,3.000000000000000000e+00
3.421398542909066265e+01,4.067363495328646101e-04,2.000000000000000000e+00
3.423477780210753707e+01,4.067987602453442615e-04,3.000000000000000000e+00
3.425557017512441860e+01,4.068611994889368777e-04,5.000000000000000000e+00
3.427636254814129302e+01,4.069236672505089215e-04,1.000000000000000000e+00
3.429715492115817455e+01,4.069861635169288072e-04,1.000000000000000000e+00
3.431794729417505607e+01,4.070486882750670092e-04,5.000000000000000000e+00
3.433873966719193049e+01,4.071112415117961159e-04,5.000000000000000000e+00
3.435953204020881202e+01,4.071738232139909385e-04,7.000000000000000000e+00
3.438032441322568644e+01,4.072364333685281313e-04,5.000000000000000000e+00
3.440111678624256797e+01,4.072990719622866253e-04,3.000000000000000000e+00
3.442190915925944239e+01,4.073617389821474117e-04,3.000000000000000000e+00
3.444270153227632392e+01,4.074244344149935957e-04,5.000000000000000000e+00
3.446349390529319834e+01,4.074871582477105052e-04,3.000000000000000000e+00
3.448428627831007987e+01,4.075499104671854739e-04,3.000000000000000000e+00
3.450507865132696139e+01,4.076126910603079497e-04,5.000000000000000000e+00
3.452587102434383581e+01,4.076755000139697114e-04,4.000000000000000000e+00
3.454666339736071734e+01,4.077383373150645436e-04,8.000000000000000000e+00
3.456745577037759176e+01,4.078012029504884538e-04,3.000000000000000000e+00
3.458824814339447329e+01,4.078640969071396175e-04,4.000000000000000000e+00
3.460904051641134771e+01,4.079270191719183789e-04,4.000000000000000000e+00
3.462983288942822924e+01,4.079899697317272505e-04,3.000000000000000000e+00
3.465062526244510366e+01,4.080529485734709673e-04,4.000000000000000000e+00
3.467141763546198518e+01,4.081159556840564871e-04,6.000000000000000000e+00
3.469221000847886671e+01,4.081789910503929360e-04,3.000000000000000000e+00
3.471300238149574113e+01,4.082420546593916628e-04,6.000000000000000000e+00
3.473379475451262266e+01,4.083051464979662931e-04,4.000000000000000000e+00
3.475458712752949708e+01,4.083682665530325123e-04,1.000000000000000000e+00
3.477537950054637861e+01,4.084314148115084997e-04,4.000000000000000000e+00
3.479617187356325303e+01,4.084945912603144946e-04,4.000000000000000000e+00
3.481696424658013456e+01,4.085577958863730670e-04,2.000000000000000000e+00
3.483775661959700898e+01,4.086210286766090642e-04,2.000000000000000000e+00
3.485854899261389050e+01,4.086842896179494473e-04,4.000000000000000000e+00
3.487934136563077203e+01,4.087475786973236171e-04,3.000000000000000000e+00
3.490013373864764645e+01,4.088108959016632511e-04,1.000000000000000000e+00
3.492092611166452798e+01,4.088742412179023037e-04,2.000000000000000000e+00
3.494171848468140240e+01,4.089376146329768433e-04,5.000000000000000000e+00
3.496251085769828393e+01,4.090010161338255407e-04,1.000000000000000000e+00
3.498330323071515835e+01,4.090644457073891265e-04,2.000000000000000000e+00
3.500409560373203988e+01,4.091279033406108249e-04,2.000000000000000000e+00
3.502488797674891430e+01,4.091913890204360829e-04,3.000000000000000000e+00
3.504568034976579582e+01,4.092549027338127326e-04,4.000000000000000000e+00
3.506647272278267025e+01,4.093184444676908288e-04,4.000000000000000000e+00
3.508726509579955177e+01,4.093820142090230283e-04,3.000000000000000000e+00
3.510805746881643330e+01,4.094456119447640479e-04,4.000000000000000000e+00
3.512884984183330772e+01,4.095092376618710982e-04,1.000000000000000000e+00
3.514964221485018925e+01,4.095728913473038833e-04,4.000000000000000000e+00
3.517043458786706367e+01,4.096365729880242215e-04,0.000000000000000000e+00
3.519122696088394520e+01,4.097002825709965333e-04,3.000000000000000000e+00
3.521201933390081962e+01,4.097640200831874618e-04,1.000000000000000000e+00
3.523281170691770114e+01,4.098277855115662520e-04,2.000000000000000000e+00
3.525360407993457557e+01,4.098915788431042634e-04,3.000000000000000000e+00
3.527439645295145709e+01,4.099554000647755657e-04,3.000000000000000000e+00
3.529518882596833862e+01,4.100192491635564515e-04,5.000000000000000000e+00
3.531598119898521304e+01,4.100831261264257068e-04,2.000000000000000000e+00
3.533677357200209457e+01,4.101470309403645030e-04,3.000000000000000000e+00
3.535756594501896899e+01,4.102109635923565051e-04,2.000000000000000000e+00
3.537835831803585052e+01,4.102749240693878176e-04,4.000000000000000000e+00
3.539915069105272494e+01,4.103389123584469844e-04,0.000000000000000000e+00
3.541994306406960646e+01,4.104029284465249348e-04,4.000000000000000000e+00
3.544073543708648089e+01,4.104669723206153084e-04,2.000000000000000000e+00
3.546152781010336241e+01,4.105310439677138049e-04,2.000000000000000000e+00
3.548232018312024394e+01,4.105951433748189971e-04,4.000000000000000000e+00
3.550311255613711836e+01,4.106592705289317346e-04,3.000000000000000000e+00
3.552390492915399989e+01,4.107234254170554692e-04,3.000000000000000000e+00
3.554469730217087431e+01,4.107876080261960378e-04,5.000000000000000000e+00
3.556548967518775584e+01,4.108518183433618252e-04,3.000000000000000000e+00
3.558628204820463026e+01,4.109160563555638184e-04,5.000000000000000000e+00
3.560707442122151178e+01,4.109803220498153896e-04,3.000000000000000000e+00
3.562786679423838621e+01,4.110446154131325129e-04,4.000000000000000000e+00
3.564865916725526773e+01,4.111089364325337648e-04,1.000000000000000000e+00
3.566945154027214926e+01,4.111732850950400526e-04,3.000000000000000000e+00
3.569024391328902368e+01,4.112376613876750483e-04,1.000000000000000000e+00
3.571103628630590521e+01,4.113020652974648636e-04,5.000000000000000000e+00
3.573182865932277963e+01,4.113664968114382121e-04,2.000000000000000000e+00
3.575262103233966116e+01,4.114309559166263552e-04,4.000000000000000000e+00
3.577341340535653558e+01,4.114954426000631566e-04,1.000000000000000000e+00
3.579420577837341710e+01,4.115599568487849735e-04,3.000000000000000000e+00
3.581499815139029153e+01,4.116244986498308737e-04,2.000000000000000000e+00
3.583579052440717305e+01,4.116890679902424728e-04,5.000000000000000000e+00
3.585658289742404747e+01,4.117536648570639343e-04,1.000000000000000000e+00
3.587737527044092900e+01,4.118182892373420780e-04,2.000000000000000000e+00
3.589816764345781053e+01,4.118829411181263258e-04,1.000000000000000000e+00
3.591896001647468495e+01,4.119476204864687559e-04,5.000000000000000000e+00
3.593975238949156648e+01,4.120123273294239944e-04,4.000000000000000000e+00
3.596054476250844090e+01,4.120770616340494320e-04,1.000000000000000000e+00
3.598133713552532242e+01,4.121418233874049532e-04,4.000000000000000000e+00
3.600212950854219685e+01,4.122066125765530987e-04,7.000000000000000000e+00
3.602292188155907837e+01,4.122714291885592281e-04,7.000000000000000000e+00
3.604371425457595279e+01,4.123362732104912491e-04,5.000000000000000000e+00
3.606450662759283432e+01,4.124011446294196170e-04,4.000000000000000000e+00
3.608529900060971585e+01,4.124660434324176604e-04,1.000000000000000000e+00
3.610609137362659027e+01,4.125309696065613640e-04,5.000000000000000000e+00
3.612688374664347180e+01,4.125959231389292607e-04,3.000000000000000000e+00
3.614767611966034622e+01,4.126609040166026479e-04,6.000000000000000000e+00
3.616846849267722774e+01,4.127259122266656419e-04,4.000000000000000000e+00
3.618926086569410216e+01,4.127909477562047985e-04,2.000000000000000000e+00
3.621005323871098369e+01,4.128560105923096009e-04,3.000000000000000000e+00
3.623084561172785811e+01,4.129211007220722428e-04,5.000000000000000000e+00
3.625163798474473964e+01,4.129862181325875199e-04,2.000000000000000000e+00
3.627243035776162117e+01,4.130513628109530469e-04,4.000000000000000000e+00
3.629322273077849559e+01,4.131165347442692032e-04,3.000000000000000000e+00
3.631401510379537712e+01,4.131817339196389703e-04,3.000000000000000000e+00
3.633480747681225154e+01,4.132469603241682569e-04,3.000000000000000000e+00
3.635559984982913306e+01,4.133122139449656282e-04,1.000000000000000000e+00
3.637639222284600748e+01,4.133774947691423599e-04,4.000000000000000000e+00
3.639718459586288901e+01,4.134428027838127091e-04,2.000000000000000000e+00
3.641797696887976343e+01,4.135081379760933724e-04,4.000000000000000000e+00
3.643876934189664496e+01,4.135735003331041906e-04,5.000000000000000000e+00
3.645956171491352649e+01,4.136388898419675526e-04,3.000000000000000000e+00
3.648035408793040091e+01,4.137043064898087200e-04,3.000000000000000000e+00
3.650114646094728243e+01,4.137697502637557195e-04,7.000000000000000000e+00
3.652193883396415686e+01,4.138352211509393965e-04,3.000000000000000000e+00
3.654273120698103838e+01,4.139007191384934696e-04,5.000000000000000000e+00
3.656352357999791280e+01,4.139662442135544763e-04,3.000000000000000000e+00
3.658431595301479433e+01,4.140317963632615564e-04,3.000000000000000000e+00
3.660510832603166875e+01,4.140973755747570477e-04,2.000000000000000000e+00
3.662590069904855028e+01,4.141629818351857820e-04,6.000000000000000000e+00
3.664669307206542470e+01,4.142286151316956809e-04,5.000000000000000000e+00
3.666748544508230623e+01,4.142942754514374309e-04,2.000000000000000000e+00
3.668827781809918775e+01,4.143599627815644829e-04,2.000000000000000000e+00
3.670907019111606218e+01,4.144256771092332697e-04,6.000000000000000000e+00
3.672986256413294370e+01,4.144914184216030428e-04,4.000000000000000000e+00
3.675065493714981812e+01,4.145571867058360353e-04,3.000000000000000000e+00
3.677144731016669965e+01,4.146229819490970824e-04,9.000000000000000000e+00
3.679223968318357407e+01,4.146888041385542721e-04,1.000000000000000000e+00
3.681303205620045560e+01,4.147546532613781856e-04,1.000000000000000000e+00
3.683382442921733002e+01,4.148205293047427114e-04,4.000000000000000000e+00
3.685461680223421155e+01,4.148864322558243399e-04,3.000000000000000000e+00
3.687540917525109307e+01,4.149523621018027055e-04,2.000000000000000000e+00
3.689620154826796750e+01,4.150183188298600450e-04,2.000000000000000000e+00
3.691699392128484902e+01,4.150843024271817935e-04,1.000000000000000000e+00
3.693778629430172344e+01,4.151503128809562590e-04,0.000000000000000000e+00
3.695857866731860497e+01,4.152163501783745687e-04,4.000000000000000000e+00
3.697937104033547939e+01,4.152824143066309939e-04,0.000000000000000000e+00
3.700016341335236092e+01,4.153485052529225165e-04,3.000000000000000000e+00
3.702095578636923534e+01,4.154146230044492081e-04,5.000000000000000000e+00
3.704174815938611687e+01,4.154807675484141222e-04,3.000000000000000000e+00
3.706254053240299839e+01,4.155469388720231310e-04,3.000000000000000000e+00
3.708333290541987282e+01,4.156131369624852510e-04,2.000000000000000000e+00
3.710412527843675434e+01,4.156793618070124259e-04,2.000000000000000000e+00
3.712491765145362876e+01,4.157456133928194185e-04,5.000000000000000000e+00
3.714571002447051029e+01,4.158118917071242982e-04,3.000000000000000000e+00
3.716650239748738471e+01,4.158781967371477368e-04,2.000000000000000000e+00
3.718729477050426624e+01,4.159445284701137127e-04,6.000000000000000000e+00
3.720808714352114066e+01,4.160108868932491316e-04,1.000000000000000000e+00
3.722887951653802219e+01,4.160772719937838810e-04,2.000000000000000000e+00
3.724967188955490371e+01,4.161436837589507754e-04,3.000000000000000000e+00
3.727046426257177814e+01,4.162101221759858280e-04,2.000000000000000000e+00
3.729125663558865966e+01,4.162765872321279250e-04,6.000000000000000000e+00
3.731204900860553408e+01,4.163430789146192051e-04,3.000000000000000000e+00
3.733284138162241561e+01,4.164095972107045179e-04,4.000000000000000000e+00
3.735363375463929003e+01,4.164761421076320193e-04,6.000000000000000000e+00
3.737442612765617156e+01,4.165427135926528471e-04,0.000000000000000000e+00
3.739521850067304598e+01,4.166093116530211748e-04,2.000000000000000000e+00
3.741601087368992751e+01,4.166759362759942117e-04,6.000000000000000000e+00
3.743680324670680193e+01,4.167425874488323110e-04,3.000000000000000000e+00
3.745759561972368346e+01,4.168092651587988078e-04,6.000000000000000000e+00
3.747838799274056498e+01,4.168759693931602356e-04,4.000000000000000000e+00
3.749918036575743940e+01,4.169427001391861091e-04,3.000000000000000000e+00
3.751997273877432093e+01,4.170094573841490334e-04,3.000000000000000000e+00
3.754076511179119535e+01,4.170762411153248117e-04,1.000000000000000000e+00
3.756155748480807688e+01,4.171430513199922831e-04,3.000000000000000000e+00
3.758234985782495130e+01,4.172098879854333224e-04,3.000000000000000000e+00
3.760314223084183283e+01,4.172767510989330028e-04,3.000000000000000000e+00
3.762393460385870725e+01,4.173436406477795419e-04,4.000000000000000000e+00
3.764472697687558878e+01,4.174105566192642469e-04,4.000000000000000000e+00
3.766551934989247030e+01,4.174774990006814611e-04,5.000000000000000000e+00
3.768631172290934472e+01,4.175444677793288886e-04,4.000000000000000000e+00
3.770710409592622625e+01,4.176114629425071068e-04,1.000000000000000000e+00
3.772789646894310067e+01,4.176784844775200539e-04,2.000000000000000000e+00
3.774868884195998220e+01,4.177455323716747042e-04,3.000000000000000000e+00
3.776948121497685662e+01,4.178126066122811759e-04,1.000000000000000000e+00
3.779027358799373815e+01,4.178797071866528399e-04,4.000000000000000000e+00
3.781106596101061257e+01,4.179468340821062113e-04,5.000000000000000000e+00
3.783185833402749410e+01,4.180139872859608952e-04,5.000000000000000000e+00
3.785265070704437562e+01,4.180811667855397493e-04,3.000000000000000000e+00
3.787344308006125004e+01,4.181483725681687754e-04,2.000000000000000000e+00
3.789423545307813157e+01,4.182156046211772823e-04,3.000000000000000000e+00
3.791502782609500599e+01,4.182828629318976143e-04,0.000000000000000000e+00
3.793582019911188752e+01,4.183501474876654227e-04,1.000000000000000000e+00
3.795661257212876194e+01,4.184174582758195030e-04,7.000000000000000000e+00
3.797740494514564347e+01,4.184847952837018490e-04,3.000000000000000000e+00
3.799819731816251789e+01,4.185521584986578157e-04,5.000000000000000000e+00
3.801898969117939941e+01,4.186195479080357393e-04,3.000000000000000000e+00
3.803978206419628094e+01,4.186869634991873717e-04,2.000000000000000000e+00
3.806057443721315536e+01,4.187544052594676628e-04,0.000000000000000000e+00
3.808136681023003689e+01,4.188218731762347611e-04,5.000000000000000000e+00
3.810215918324691131e+01,4.188893672368501219e-04,4.000000000000000000e+00
3.812295155626379284e+01,4.189568874286783446e-04,1.000000000000000000e+00
3.814374392928066726e+01,4.190244337390873356e-04,2.000000000000000000e+00
3.816453630229754879e+01,4.190920061554483079e-04,4.000000000000000000e+00
3.818532867531442321e+01,4.191596046651356730e-04,3.000000000000000000e+00
3.820612104833130473e+01,4.192272292555270950e-04,1.000000000000000000e+00
3.822691342134818626e+01,4.192948799140036533e-04,3.000000000000000000e+00
3.824770579436506068e+01,4.193625566279495713e-04,1.000000000000000000e+00
3.826849816738194221e+01,4.194302593847523252e-04,6.000000000000000000e+00
3.828929054039881663e+01,4.194979881718028064e-04,3.000000000000000000e+00
3.831008291341569816e+01,4.195657429764951588e-04,3.000000000000000000e+00
3.833087528643257258e+01,4.196335237862267790e-04,3.000000000000000000e+00
3.835166765944945411e+01,4.197013305883983704e-04,3.000000000000000000e+00
3.837246003246632853e+01,4.197691633704141059e-04,4.000000000000000000e+00
3.839325240548321005e+01,4.198370221196811940e-04,3.000000000000000000e+00
3.841404477850008448e+01,4.199049068236104213e-04,2.000000000000000000e+00
3.843483715151696600e+01,4.199728174696157725e-04,2.000000000000000000e+00
3.845562952453384753e+01,4.200407540451145936e-04,3.000000000000000000e+00
3.847642189755072195e+01,4.201087165375275373e-04,4.000000000000000000e+00
3.849721427056760348e+01,4.201767049342786174e-04,3.000000000000000000e+00
3.851800664358447790e+01,4.202447192227952628e-04,5.000000000000000000e+00
3.853879901660135943e+01,4.203127593905081009e-04,1.000000000000000000e+00
3.855959138961823385e+01,4.203808254248512827e-04,7.000000000000000000e+00
3.858038376263511537e+01,4.204489173132622119e-04,5.000000000000000000e+00
3.860117613565198980e+01,4.205170350431816531e-04,0.000000000000000000e+00
3.862196850866887132e+01,4.205851786020538404e-04,1.000000000000000000e+00
3.864276088168575285e+01,4.206533479773263691e-04,2.000000000000000000e+00
3.866355325470262727e+01,4.207215431564499783e-04,2.000000000000000000e+00
3.868434562771950880e+01,4.207897641268792022e-04,3.000000000000000000e+00
3.870513800073638322e+01,4.208580108760716105e-04,4.000000000000000000e+00
3.872593037375326475e+01,4.209262833914883509e-04,1.000000000000000000e+00
3.874672274677013917e+01,4.209945816605939863e-04,3.000000000000000000e+00
3.876751511978702069e+01,4.210629056708563322e-04,3.000000000000000000e+00
3.878830749280389512e+01,4.211312554097467278e-04,3.000000000000000000e+00
3.880909986582077664e+01,4.211996308647399274e-04,2.000000000000000000e+00
3.882989223883765817e+01,4.212680320233142092e-04,4.000000000000000000e+00
3.885068461185453259e+01,4.213364588729509954e-04,3.000000000000000000e+00
3.887147698487141412e+01,4.214049114011353403e-04,3.000000000000000000e+00
3.889226935788828854e+01,4.214733895953557134e-04,2.000000000000000000e+00
3.891306173090517007e+01,4.215418934431040539e-04,1.000000000000000000e+00
3.893385410392204449e+01,4.216104229318756616e-04,2.000000000000000000e+00
3.895464647693892601e+01,4.216789780491693061e-04,2.000000000000000000e+00
3.897543884995580044e+01,4.217475587824871721e-04,3.000000000000000000e+00
3.899623122297268196e+01,4.218161651193351306e-04,4.000000000000000000e+00
3.901702359598956349e+01,4.218847970472221968e-04,5.000000000000000000e+00
3.903781596900643791e+01,4.219534545536610722e-04,1.000000000000000000e+00
3.905860834202331944e+01,4.220221376261678193e-04,2.000000000000000000e+00
3.907940071504019386e+01,4.220908462522620784e-04,2.000000000000000000e+00
3.910019308805707539e+01,4.221595804194668510e-04,5.000000000000000000e+00
3.912098546107394981e+01,4.222283401153088247e-04,6.000000000000000000e+00
3.914177783409083133e+01,4.222971253273178857e-04,2.000000000000000000e+00
3.916257020710770576e+01,4.223659360430277146e-04,3.000000000000000000e+00
3.918336258012458728e+01,4.224347722499752992e-04,2.000000000000000000e+00
3.920415495314146170e+01,4.225036339357011506e-04,1.000000000000000000e+00
3.922494732615834323e+01,4.225725210877494123e-04,4.000000000000000000e+00
3.924573969917522476e+01,4.226414336936676428e-04,3.000000000000000000e+00
3.926653207219209918e+01,4.227103717410069243e-04,3.000000000000000000e+00
3.928732444520898071e+01,4.227793352173219170e-04,3.000000000000000000e+00
3.930811681822585513e+01,4.228483241101708046e-04,1.000000000000000000e+00
3.932890919124273665e+01,4.229173384071152402e-04,3.000000000000000000e+00
3.934970156425961108e+01,4.229863780957204551e-04,0.000000000000000000e+00
3.937049393727649260e+01,4.230554431635552039e-04,1.000000000000000000e+00
3.939128631029336702e+01,4.231245335981918191e-04,1.000000000000000000e+00
3.941207868331024855e+01,4.231936493872062656e-04,3.000000000000000000e+00
3.943287105632713008e+01,4.232627905181778147e-04,0.000000000000000000e+00
3.945366342934400450e+01,4.233319569786896412e-04,3.000000000000000000e+00
3.947445580236088603e+01,4.234011487563281721e-04,3.000000000000000000e+00
3.949524817537776045e+01,4.234703658386836296e-04,3.000000000000000000e+00
3.951604054839464197e+01,4.235396082133496506e-04,5.000000000000000000e+00
3.953683292141151639e+01,4.236088758679235587e-04,3.000000000000000000e+00
3.955762529442839792e+01,4.236781687900062010e-04,2.000000000000000000e+00
3.957841766744527234e+01,4.237474869672020568e-04,5.000000000000000000e+00
3.959921004046215387e+01,4.238168303871192371e-04,4.000000000000000000e+00
3.962000241347903540e+01,4.238861990373693229e-04,3.000000000000000000e+00
3.964079478649590982e+01,4.239555929055675268e-04,6.000000000000000000e+00
3.966158715951279135e+01,4.240250119793328022e-04,5.000000000000000000e+00
3.968237953252966577e+01,4.240944562462875718e-04,6.000000000000000000e+00
3.970317190554654729e+01,4.241639256940579446e-04,6.000000000000000000e+00
3.972396427856342171e+01,4.242334203102736075e-04,5.000000000000000000e+00
3.974475665158030324e+01,4.243029400825679338e-04,1.000000000000000000e+00
3.976554902459717766e+01,4.243724849985778202e-04,2.000000000000000000e+00
3.978634139761405919e+01,4.244420550459438498e-04,1.000000000000000000e+00
3.980713377063094072e+01,4.245116502123103463e-04,3.000000000000000000e+00
3.982792614364781514e+01,4.245812704853250486e-04,5.000000000000000000e+00
3.984871851666469666e+01,4.246509158526396528e-04,2.000000000000000000e+00
3.986951088968157109e+01,4.247205863019091619e-04,3.000000000000000000e+00
3.989030326269845261e+01,4.247902818207924280e-04,3.000000000000000000e+00
3.991109563571532703e+01,4.248600023969519349e-04,5.000000000000000000e+00
3.993188800873220856e+01,4.249297480180538530e-04,1.000000000000000000e+00
3.995268038174908298e+01,4.249995186717680389e-04,1.000000000000000000e+00
3.997347275476596451e+01,4.250693143457678728e-04,4.000000000000000000e+00
3.999426512778283893e+01,4.251391350277305297e-04,2.000000000000000000e+00
4.001505750079972046e+01,4.252089807053369250e-04,3.000000000000000000e+00
4.003584987381660198e+01,4.252788513662714978e-04,4.000000000000000000e+00
4.005664224683347641e+01,4.253487469982224277e-04,3.000000000000000000e+00
4.007743461985035793e+01,4.254186675888817974e-04,3.000000000000000000e+00
4.009822699286723235e+01,4.254886131259449965e-04,5.000000000000000000e+00
4.011901936588411388e+01,4.255585835971113719e-04,2.000000000000000000e+00
4.013981173890098830e+01,4.256285789900840109e-04,4.000000000000000000e+00
4.016060411191786983e+01,4.256985992925695788e-04,2.000000000000000000e+00
4.018139648493474425e+01,4.257686444922784814e-04,2.000000000000000000e+00
4.020218885795162578e+01,4.258387145769249190e-04,6.000000000000000000e+00
4.022298123096850730e+01,4.259088095342266700e-04,2.000000000000000000e+00
4.024377360398538173e+01,4.259789293519054159e-04,2.000000000000000000e+00
4.026456597700226325e+01,4.260490740176864160e-04,4.000000000000000000e+00
4.028535835001913767e+01,4.261192435192987784e-04,3.000000000000000000e+00
4.030615072303601920e+01,4.261894378444752436e-04,5.000000000000000000e+00
4.032694309605289362e+01,4.262596569809524007e-04,1.000000000000000000e+00
4.034773546906977515e+01,4.263299009164704710e-04,3.000000000000000000e+00
4.036852784208664957e+01,4.264001696387735249e-04,1.000000000000000000e+00
4.038932021510353110e+01,4.264704631356093728e-04,1.000000000000000000e+00
4.041011258812041262e+01,4.265407813947295120e-04,1.000000000000000000e+00
4.043090496113728705e+01,4.266111244038892341e-04,3.000000000000000000e+00
4.045169733415416857e+01,4.266814921508476797e-04,3.000000000000000000e+00
4.047248970717104299e+01,4.267518846233676758e-04,5.000000000000000000e+00
